report,date,day,time,rssi_strongest,rssi,rsrq,usuario,ruta,sector,net_op_code,net_type,data_state,data_act,data_rx,data_tx,umts_neighbors,lte_neighbors,psc_pci,rssnr,lat,long,band,arfcn,fecha_hora,distancia_sep,tiempo_sep,cluster,rating,velocidad[m/s],angulo_dir,handover,dif_data_tx,dif_data_rx,rssi_ant,rsrq_ant,dif_potencia,dif_calidad
13028,2022-01-13,jueves,18:58:42,-90.0,-80.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435456759.0,201530348.0,0.0,3.0,59.0,1.0,-0.21809182,-78.33688896,2100,2250.0,2022-01-13 18:58:42,18.73,1.0,571,3.17,18.73,56.44,0,1485.0,4012.0,-85.0,-13.0,5.0,0.0
13029,2022-01-13,jueves,18:58:43,-90.0,-80.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435460400.0,201531905.0,0.0,3.0,59.0,3.0,-0.21795756,-78.33679724,2100,2250.0,2022-01-13 18:58:43,18.08,1.0,571,3.18,18.08,55.66,0,1557.0,3641.0,-80.0,-13.0,0.0,0.0
13030,2022-01-13,jueves,18:58:44,-88.0,-79.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435464552.0,201533208.0,0.0,2.0,59.0,3.0,-0.21795756,-78.33679724,2100,2250.0,2022-01-13 18:58:44,0.0,1.0,571,3.04,0.0,0.0,0,1303.0,4152.0,-80.0,-13.0,1.0,1.0
13031,2022-01-13,jueves,18:58:45,-88.0,-79.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435468485.0,201534472.0,0.0,2.0,59.0,-4.0,-0.21781217,-78.33670733,2100,2250.0,2022-01-13 18:58:45,19.01,1.0,261,3.04,19.01,58.27,0,1264.0,3933.0,-79.0,-12.0,0.0,0.0
13032,2022-01-13,jueves,18:58:46,-88.0,-79.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435472190.0,201535848.0,0.0,2.0,59.0,-4.0,-0.21766901,-78.33661296,2100,2250.0,2022-01-13 18:58:46,19.07,1.0,43,3.04,19.07,56.61,0,1376.0,3705.0,-79.0,-12.0,0.0,0.0
13033,2022-01-13,jueves,18:58:47,-86.0,-74.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435492849.0,201538167.0,0.0,1.0,59.0,-4.0,-0.21738777,-78.33641857,2100,2250.0,2022-01-13 18:58:47,38.02,1.0,649,2.45,38.02,55.35,0,2319.0,20659.0,-79.0,-12.0,5.0,-1.0
13034,2022-01-13,jueves,18:58:48,-86.0,-74.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435497073.0,201539675.0,0.0,1.0,59.0,-4.0,-0.21724124,-78.33632442,2100,2250.0,2022-01-13 18:58:48,19.37,1.0,719,2.45,19.37,57.28,0,1508.0,4224.0,-74.0,-13.0,0.0,0.0
13035,2022-01-13,jueves,18:58:49,-81.0,-74.0,-14.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435501096.0,201540978.0,0.0,1.0,59.0,-4.0,-0.21709837,-78.33623628,2100,2250.0,2022-01-13 18:58:49,18.67,1.0,714,2.48,18.67,58.33,0,1303.0,4023.0,-74.0,-13.0,0.0,-1.0
13036,2022-01-13,jueves,18:58:50,-81.0,-74.0,-14.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435504622.0,201542208.0,0.0,1.0,59.0,-4.0,-0.21709837,-78.33623628,2100,2250.0,2022-01-13 18:58:50,0.0,1.0,714,2.48,0.0,0.0,0,1230.0,3526.0,-74.0,-14.0,0.0,0.0
13037,2022-01-13,jueves,18:58:51,-81.0,-74.0,-14.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435508777.0,201543545.0,0.0,1.0,59.0,-4.0,-0.21680133,-78.33604567,2100,2250.0,2022-01-13 18:58:51,39.24,1.0,257,2.48,39.24,57.31,0,1337.0,4155.0,-74.0,-14.0,0.0,0.0
13038,2022-01-13,jueves,18:58:52,-86.0,-76.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435512788.0,201544922.0,0.0,2.0,59.0,3.0,-0.21666535,-78.335949,2100,2250.0,2022-01-13 18:58:52,18.55,1.0,612,2.67,18.55,54.59,0,1377.0,4011.0,-74.0,-14.0,-2.0,2.0
13039,2022-01-13,jueves,18:58:53,-86.0,-76.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435516075.0,201546248.0,0.0,2.0,59.0,3.0,-0.21666535,-78.335949,2100,2250.0,2022-01-13 18:58:53,0.0,1.0,612,2.67,0.0,0.0,0,1326.0,3287.0,-76.0,-12.0,0.0,0.0
13040,2022-01-13,jueves,18:58:54,-86.0,-76.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435520474.0,201547586.0,0.0,2.0,59.0,-3.0,-0.21639028,-78.33575559,2100,2250.0,2022-01-13 18:58:54,37.39,1.0,756,2.67,37.39,54.89,0,1338.0,4399.0,-76.0,-12.0,0.0,0.0
13041,2022-01-13,jueves,18:58:55,-83.0,-78.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435524573.0,201549035.0,0.0,2.0,59.0,-3.0,-0.21624814,-78.33565991,2100,2250.0,2022-01-13 18:58:55,19.05,1.0,483,2.91,19.05,56.05,0,1449.0,4099.0,-76.0,-12.0,-2.0,0.0
13042,2022-01-13,jueves,18:58:56,-83.0,-78.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435528669.0,201550576.0,0.0,2.0,59.0,-3.0,-0.21610955,-78.33556546,2100,2250.0,2022-01-13 18:58:56,18.65,1.0,736,2.91,18.65,55.73,0,1541.0,4096.0,-78.0,-12.0,0.0,0.0
13043,2022-01-13,jueves,18:58:57,-85.0,-75.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435532517.0,201551965.0,0.0,3.0,59.0,-3.0,-0.21596816,-78.33546963,2100,2250.0,2022-01-13 18:58:57,18.99,1.0,362,2.55,18.99,55.87,0,1389.0,3848.0,-78.0,-12.0,3.0,0.0
13044,2022-01-13,jueves,18:58:58,-85.0,-75.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435536345.0,201553291.0,0.0,3.0,59.0,-3.0,-0.21596816,-78.33546963,2100,2250.0,2022-01-13 18:58:58,0.0,1.0,362,2.55,0.0,0.0,0,1326.0,3828.0,-75.0,-12.0,0.0,0.0
13045,2022-01-13,jueves,18:58:59,-85.0,-75.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435540134.0,201554595.0,0.0,3.0,59.0,-3.0,-0.21568189,-78.33527612,2100,2250.0,2022-01-13 18:58:59,38.42,1.0,821,2.55,38.42,55.94,0,1304.0,3789.0,-75.0,-12.0,0.0,0.0
13046,2022-01-13,jueves,18:59:00,-79.0,-72.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435543599.0,201555933.0,0.0,2.0,59.0,-3.0,-0.21554037,-78.33517895,2100,2250.0,2022-01-13 18:59:00,19.09,1.0,457,2.18,19.09,55.53,0,1338.0,3465.0,-75.0,-12.0,3.0,0.0
13047,2022-01-13,jueves,18:59:01,-79.0,-72.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435546519.0,201557236.0,0.0,2.0,59.0,2.0,-0.21554037,-78.33517895,2100,2250.0,2022-01-13 18:59:01,0.0,1.0,457,2.18,0.0,0.0,0,1303.0,2920.0,-72.0,-12.0,0.0,0.0
13048,2022-01-13,jueves,18:59:02,-79.0,-72.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435550697.0,201558592.0,0.0,2.0,59.0,2.0,-0.21524218,-78.33498081,2100,2250.0,2022-01-13 18:59:02,39.81,1.0,779,2.18,39.81,56.4,0,1356.0,4178.0,-72.0,-12.0,0.0,0.0
13049,2022-01-13,jueves,18:59:03,-78.0,-71.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435553911.0,201559952.0,0.0,2.0,59.0,2.0,-0.21524218,-78.33498081,2100,2250.0,2022-01-13 18:59:03,0.0,1.0,779,2.08,0.0,0.0,0,1360.0,3214.0,-72.0,-12.0,1.0,-1.0
13050,2022-01-13,jueves,18:59:04,-78.0,-71.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435558039.0,201561329.0,0.0,2.0,59.0,0.0,-0.21494515,-78.33478418,2100,2250.0,2022-01-13 18:59:04,39.61,1.0,61,2.08,39.61,56.5,0,1377.0,4128.0,-71.0,-13.0,0.0,0.0
13051,2022-01-13,jueves,18:59:05,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435561913.0,201562611.0,0.0,1.0,59.0,0.0,-0.21494515,-78.33478418,2100,2250.0,2022-01-13 18:59:05,0.0,1.0,61,2.32,0.0,0.0,0,1282.0,3874.0,-71.0,-13.0,-2.0,0.0
13052,2022-01-13,jueves,18:59:06,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435572354.0,201564212.0,0.0,1.0,59.0,0.0,-0.21478789,-78.3346759,2100,2250.0,2022-01-13 18:59:06,21.23,1.0,720,2.32,21.23,55.45,0,1601.0,10441.0,-73.0,-13.0,0.0,0.0
13053,2022-01-13,jueves,18:59:07,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435576582.0,201566619.0,0.0,1.0,59.0,0.0,-0.21463734,-78.33456576,2100,2250.0,2022-01-13 18:59:07,20.74,1.0,251,2.32,20.74,53.81,0,2407.0,4228.0,-73.0,-13.0,0.0,0.0
13054,2022-01-13,jueves,18:59:08,-84.0,-72.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435582046.0,201571840.0,0.0,1.0,59.0,0.0,-0.21431432,-78.33436857,2100,2250.0,2022-01-13 18:59:08,42.08,1.0,545,2.2,42.08,58.6,0,5221.0,5464.0,-73.0,-13.0,1.0,0.0
13055,2022-01-13,jueves,18:59:09,-84.0,-72.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435586236.0,201573302.0,0.0,1.0,59.0,0.0,-0.21431432,-78.33436857,2100,2250.0,2022-01-13 18:59:09,0.0,1.0,545,2.2,0.0,0.0,0,1462.0,4190.0,-72.0,-13.0,0.0,0.0
13056,2022-01-13,jueves,18:59:10,-87.0,-80.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435589956.0,201574532.0,0.0,1.0,59.0,0.0,-0.21399216,-78.33414391,2100,2250.0,2022-01-13 18:59:10,43.67,1.0,88,3.15,43.67,55.11,0,1230.0,3720.0,-72.0,-13.0,-8.0,1.0
13057,2022-01-13,jueves,18:59:11,-87.0,-80.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435593676.0,201575836.0,0.0,1.0,59.0,0.0,-0.21382595,-78.33403434,2100,2250.0,2022-01-13 18:59:11,22.14,1.0,423,3.15,22.14,56.61,0,1304.0,3720.0,-80.0,-12.0,0.0,0.0
13058,2022-01-13,jueves,18:59:12,-87.0,-80.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435597490.0,201577174.0,0.0,1.0,59.0,0.0,-0.21382595,-78.33403434,2100,2250.0,2022-01-13 18:59:12,0.0,1.0,423,3.15,0.0,0.0,0,1338.0,3814.0,-80.0,-12.0,0.0,0.0
13059,2022-01-13,jueves,18:59:13,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435599946.0,201578554.0,0.0,1.0,59.0,0.0,-0.21349797,-78.33381863,2100,2250.0,2022-01-13 18:59:13,43.65,1.0,163,2.32,43.65,56.67,0,1380.0,2456.0,-80.0,-12.0,7.0,-1.0
13060,2022-01-13,jueves,18:59:14,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435603962.0,201579857.0,0.0,1.0,59.0,0.0,-0.21349797,-78.33381863,2100,2250.0,2022-01-13 18:59:14,0.0,1.0,163,2.32,0.0,0.0,0,1303.0,4016.0,-73.0,-13.0,0.0,0.0
13061,2022-01-13,jueves,18:59:15,-82.0,-73.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435607822.0,201581194.0,0.0,1.0,59.0,0.0,-0.213165,-78.33359513,2100,2250.0,2022-01-13 18:59:15,44.59,1.0,250,2.32,44.59,56.13,0,1337.0,3860.0,-73.0,-13.0,0.0,0.0
13062,2022-01-13,jueves,18:59:16,-82.0,-75.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435611526.0,201582424.0,0.0,1.0,59.0,-2.0,-0.213165,-78.33359513,2100,2250.0,2022-01-13 18:59:16,0.0,1.0,250,2.57,0.0,0.0,0,1230.0,3704.0,-73.0,-13.0,-2.0,0.0
13063,2022-01-13,jueves,18:59:17,-82.0,-75.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435615656.0,201583728.0,0.0,1.0,59.0,-2.0,-0.21283858,-78.33337848,2100,2250.0,2022-01-13 18:59:17,43.56,1.0,502,2.57,43.56,56.43,0,1304.0,4130.0,-75.0,-13.0,0.0,0.0
13064,2022-01-13,jueves,18:59:18,-82.0,-75.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435619172.0,201584992.0,0.0,1.0,59.0,-2.0,-0.21283858,-78.33337848,2100,2250.0,2022-01-13 18:59:18,0.0,1.0,502,2.57,0.0,0.0,0,1264.0,3516.0,-75.0,-13.0,0.0,0.0
13065,2022-01-13,jueves,18:59:19,-91.0,-86.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435623206.0,201586465.0,0.0,2.0,59.0,-2.0,-0.21267276,-78.33326727,2100,2250.0,2022-01-13 18:59:19,22.2,1.0,844,3.9,22.2,56.15,0,1473.0,4034.0,-75.0,-13.0,-11.0,0.0
13066,2022-01-13,jueves,18:59:20,-91.0,-86.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435627028.0,201587695.0,0.0,2.0,59.0,-2.0,-0.21250234,-78.33315886,2100,2250.0,2022-01-13 18:59:20,22.46,1.0,410,3.9,22.46,57.54,0,1230.0,3822.0,-86.0,-13.0,0.0,0.0
13067,2022-01-13,jueves,18:59:21,-95.0,-91.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435629912.0,201589032.0,0.0,2.0,59.0,-2.0,-0.21233946,-78.33304767,2100,2250.0,2022-01-13 18:59:21,21.93,1.0,69,4.55,21.93,55.68,0,1337.0,2884.0,-86.0,-13.0,-5.0,-2.0
13068,2022-01-13,jueves,18:59:22,-95.0,-91.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435633780.0,201590336.0,0.0,2.0,59.0,8.0,-0.212006,-78.3328306,2100,2250.0,2022-01-13 18:59:22,44.24,1.0,795,4.59,44.24,56.94,0,1304.0,3868.0,-91.0,-15.0,0.0,0.0
13069,2022-01-13,jueves,18:59:23,-94.0,-90.0,-16.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435637138.0,201591639.0,0.0,2.0,59.0,8.0,-0.2118394,-78.33271983,2100,2250.0,2022-01-13 18:59:23,22.25,1.0,307,4.49,22.25,56.38,0,1303.0,3358.0,-91.0,-15.0,1.0,-1.0
13070,2022-01-13,jueves,18:59:24,-94.0,-90.0,-16.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435640964.0,201593200.0,0.0,2.0,59.0,8.0,-0.21167304,-78.33260967,2100,2250.0,2022-01-13 18:59:24,22.19,1.0,915,4.49,22.19,56.49,0,1561.0,3826.0,-90.0,-16.0,0.0,0.0
13071,2022-01-13,jueves,18:59:25,-90.0,-93.0,-16.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435644649.0,201594430.0,0.0,2.0,59.0,8.0,-0.21167304,-78.33260967,2100,2250.0,2022-01-13 18:59:25,0.0,1.0,915,4.85,0.0,0.0,0,1230.0,3685.0,-90.0,-16.0,-3.0,0.0
13072,2022-01-13,jueves,18:59:26,-90.0,-93.0,-16.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435648698.0,201595733.0,0.0,2.0,59.0,8.0,-0.21151076,-78.33249838,2100,2250.0,2022-01-13 18:59:26,21.88,1.0,131,4.85,21.88,55.56,0,1303.0,4049.0,-93.0,-16.0,0.0,0.0
13073,2022-01-13,jueves,18:59:27,-90.0,-93.0,-16.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435652757.0,201597144.0,0.0,2.0,59.0,8.0,-0.2111815,-78.33228316,2100,2250.0,2022-01-13 18:59:27,43.74,1.0,232,4.85,43.74,56.83,0,1411.0,4059.0,-93.0,-16.0,0.0,0.0
13074,2022-01-13,jueves,18:59:28,-97.0,-91.0,-11.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435657016.0,201598426.0,0.0,2.0,58.0,11.0,-0.2111815,-78.33228316,2100,2250.0,2022-01-13 18:59:28,0.0,1.0,232,4.56,0.0,0.0,1,1282.0,4259.0,-93.0,-16.0,2.0,5.0
13075,2022-01-13,jueves,18:59:29,-97.0,-91.0,-11.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435660968.0,201599880.0,0.0,2.0,58.0,11.0,-0.21101898,-78.33217384,2100,2250.0,2022-01-13 18:59:29,21.78,1.0,900,4.56,21.78,56.07,0,1454.0,3952.0,-91.0,-11.0,0.0,0.0
13076,2022-01-13,jueves,18:59:30,-97.0,-91.0,-11.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435664468.0,201601144.0,0.0,2.0,58.0,11.0,-0.21085824,-78.3320661,2100,2250.0,2022-01-13 18:59:30,21.52,1.0,311,4.56,21.52,56.17,0,1264.0,3500.0,-91.0,-11.0,0.0,0.0
13077,2022-01-13,jueves,18:59:31,-97.0,-90.0,-14.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435668500.0,201602521.0,0.0,2.0,58.0,11.0,-0.21053234,-78.33185305,2100,2250.0,2022-01-13 18:59:31,43.29,1.0,401,4.49,43.29,56.83,0,1377.0,4032.0,-91.0,-11.0,1.0,-3.0
13078,2022-01-13,jueves,18:59:32,-97.0,-90.0,-14.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435672461.0,201603751.0,0.0,2.0,58.0,11.0,-0.21053234,-78.33185305,2100,2250.0,2022-01-13 18:59:32,0.0,1.0,401,4.49,0.0,0.0,0,1230.0,3961.0,-90.0,-14.0,0.0,0.0
13079,2022-01-13,jueves,18:59:33,-94.0,-91.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435676253.0,201605089.0,0.0,4.0,58.0,11.0,-0.21036393,-78.33174457,2100,2250.0,2022-01-13 18:59:33,22.28,1.0,26,4.57,22.28,57.21,0,1338.0,3792.0,-90.0,-14.0,-1.0,2.0
13080,2022-01-13,jueves,18:59:34,-94.0,-91.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435680442.0,201606542.0,0.0,4.0,58.0,11.0,-0.21020029,-78.3316367,2100,2250.0,2022-01-13 18:59:34,21.79,1.0,636,4.57,21.79,56.61,0,1453.0,4189.0,-91.0,-12.0,0.0,0.0
13081,2022-01-13,jueves,18:59:35,-94.0,-91.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435684385.0,201607846.0,0.0,4.0,58.0,11.0,-0.20988899,-78.3314348,2100,2250.0,2022-01-13 18:59:35,41.26,1.0,554,4.57,41.26,57.03,0,1304.0,3943.0,-91.0,-12.0,0.0,0.0
13082,2022-01-13,jueves,18:59:36,-89.0,-87.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435688277.0,201609184.0,0.0,4.0,58.0,11.0,-0.20976703,-78.33135822,2100,2250.0,2022-01-13 18:59:36,16.01,1.0,707,4.11,16.01,57.87,0,1338.0,3892.0,-91.0,-12.0,4.0,-1.0
13083,2022-01-13,jueves,18:59:37,-89.0,-87.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435691797.0,201610561.0,0.0,4.0,58.0,15.0,-0.20966218,-78.33130354,2100,2250.0,2022-01-13 18:59:37,13.15,1.0,707,4.18,13.15,62.46,0,1377.0,3520.0,-87.0,-13.0,0.0,0.0
13084,2022-01-13,jueves,18:59:38,-93.0,-94.0,-17.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435695675.0,201611791.0,0.0,4.0,58.0,15.0,-0.20966218,-78.33130354,2100,2250.0,2022-01-13 18:59:38,0.0,1.0,707,5.1,0.0,0.0,0,1230.0,3878.0,-87.0,-13.0,-7.0,-4.0
13085,2022-01-13,jueves,18:59:39,-93.0,-94.0,-17.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435699182.0,201613224.0,0.0,4.0,58.0,15.0,-0.20955581,-78.33123848,2100,2250.0,2022-01-13 18:59:39,13.87,1.0,280,5.1,13.87,58.55,0,1433.0,3507.0,-94.0,-17.0,0.0,0.0
13086,2022-01-13,jueves,18:59:40,-93.0,-94.0,-17.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435702601.0,201614528.0,0.0,4.0,58.0,20.0,-0.20934326,-78.331149,2100,2250.0,2022-01-13 18:59:40,25.64,1.0,90,5.21,25.64,67.17,0,1304.0,3419.0,-94.0,-17.0,0.0,0.0
13087,2022-01-13,jueves,18:59:41,-87.0,-89.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435706575.0,201615906.0,0.0,3.0,57.0,20.0,-0.20934326,-78.331149,2100,2250.0,2022-01-13 18:59:41,0.0,1.0,90,4.57,0.0,0.0,1,1378.0,3974.0,-94.0,-17.0,5.0,2.0
13088,2022-01-13,jueves,18:59:42,-87.0,-89.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435710637.0,201617244.0,0.0,3.0,57.0,20.0,-0.20911696,-78.33107013,2100,2250.0,2022-01-13 18:59:42,26.65,1.0,512,4.57,26.65,70.79,0,1338.0,4062.0,-89.0,-15.0,0.0,0.0
13089,2022-01-13,jueves,18:59:43,-87.0,-89.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435714396.0,201618547.0,0.0,3.0,57.0,13.0,-0.20911696,-78.33107013,2100,2250.0,2022-01-13 18:59:43,0.0,1.0,512,4.42,0.0,0.0,0,1303.0,3759.0,-89.0,-15.0,0.0,0.0
13090,2022-01-13,jueves,18:59:44,-92.0,-89.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435718488.0,201619873.0,0.0,2.0,58.0,13.0,-0.20898871,-78.33103957,2100,2250.0,2022-01-13 18:59:44,14.66,1.0,640,4.36,14.66,76.6,1,1326.0,4092.0,-89.0,-15.0,0.0,3.0
13091,2022-01-13,jueves,18:59:45,-92.0,-89.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435721487.0,201621137.0,0.0,2.0,58.0,13.0,-0.20885449,-78.33102267,2100,2250.0,2022-01-13 18:59:45,15.04,1.0,247,4.36,15.04,82.82,0,1264.0,2999.0,-89.0,-12.0,0.0,0.0
13092,2022-01-13,jueves,18:59:46,-85.0,-89.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435725828.0,201622440.0,0.0,7.0,58.0,9.0,-0.20871573,-78.33101353,2100,2250.0,2022-01-13 18:59:46,15.46,1.0,247,4.36,15.46,86.23,0,1303.0,4341.0,-89.0,-12.0,0.0,-3.0
13093,2022-01-13,jueves,18:59:47,-85.0,-89.0,-15.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435729680.0,201623743.0,0.0,7.0,58.0,9.0,-0.20857337,-78.33101983,2100,2250.0,2022-01-13 18:59:47,15.85,1.0,469,4.36,15.85,92.53,0,1303.0,3852.0,-89.0,-15.0,0.0,0.0
13095,2022-01-13,jueves,18:59:49,-97.0,-93.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435737623.0,201626481.0,0.0,4.0,57.0,15.0,-0.20828268,-78.33106474,2100,2250.0,2022-01-13 18:59:49,16.79,1.0,496,4.9,16.79,101.32,0,1400.0,3884.0,-93.0,-13.0,0.0,0.0
13096,2022-01-13,jueves,18:59:50,-103.0,-99.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435741862.0,201627784.0,0.0,2.0,57.0,15.0,-0.20813318,-78.33109683,2100,2250.0,2022-01-13 18:59:50,17.0,1.0,496,5.62,17.0,102.11,0,1303.0,4239.0,-93.0,-13.0,-6.0,0.0
13097,2022-01-13,jueves,18:59:51,-103.0,-99.0,-13.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435745981.0,201629325.0,0.0,2.0,57.0,15.0,-0.20784089,-78.33121271,2100,2250.0,2022-01-13 18:59:51,34.96,1.0,9,5.62,34.96,111.63,0,1541.0,4119.0,-99.0,-13.0,0.0,0.0
13098,2022-01-13,jueves,18:59:52,-102.0,-94.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435749731.0,201630555.0,0.0,4.0,57.0,12.0,-0.20784089,-78.33121271,2100,2250.0,2022-01-13 18:59:52,0.0,1.0,9,4.95,0.0,0.0,0,1230.0,3750.0,-99.0,-13.0,5.0,1.0
13099,2022-01-13,jueves,18:59:53,-102.0,-94.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435753505.0,201631859.0,0.0,4.0,57.0,12.0,-0.20769826,-78.33127967,2100,2250.0,2022-01-13 18:59:53,17.52,1.0,172,4.95,17.52,115.15,0,1304.0,3774.0,-94.0,-12.0,0.0,0.0
13100,2022-01-13,jueves,18:59:54,-102.0,-94.0,-12.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435757664.0,201633347.0,0.0,4.0,57.0,12.0,-0.20756645,-78.33136355,2100,2250.0,2022-01-13 18:59:54,17.37,1.0,953,4.95,17.37,122.47,0,1488.0,4159.0,-94.0,-12.0,0.0,0.0
13101,2022-01-13,jueves,18:59:55,-104.0,-94.0,-11.0,R,RUTA 4,TABABELA,74001.0,LTE,CONNECTED,INOUT,2435761036.0,201634577.0,0.0,4.0,57.0,14.0,-0.20743891,-78.33144888,2100,2250.0,2022-01-13 18:59:55,17.06,1.0,407,4.97,17.06,123.78,0,1230.0,3372.0,-94.0,-12.0,0.0,1.0
